url,Product link,Product link_link,Thumb image,Thumb image_alt,Thumb image_link,Brand value,Brand value_link,Product value,Product value_link,Strike value,Strike value_link,Price value,Price value_link,Discount value,Discount value_link,Sizes value,Sizes value_link,Selectasize values
http://www.myntra.com/women-western-wear-menu,"RARE\nBurgundy Crepe Blouson Top\nRs. 999Rs. 599(40% off)\nSizes: S, M, L, XL",http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1437335/2016/7/18/11468832516475-RARE-Women-Tops-1041468832516238-1_mini.jpg",RARE Burgundy Crepe Blouson Top,http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,RARE,http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,Burgundy Crepe Blouson Top,http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,Rs. 999,http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,Rs. 599,http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,(40% off),http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/tops/rare/rare-burgundy-crepe-blouson-top/1437335/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Tokyo Talkies\nWomen Blue Solid Shirt Dress\nRs. 1,849Rs. 647(65% off)\nSizes: S, M, L, XL",http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1604149/2016/10/21/11477029683156-Tokyo-Talkies-Women-Blue-Solid-Shirt-Dress-6871477029682725-1_mini.jpg",Tokyo Talkies Women Blue Solid Shirt Dress,http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,Tokyo Talkies,http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,Women Blue Solid Shirt Dress,http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,"Rs. 1,849",http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,Rs. 647,http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,(65% off),http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-solid-shirt-dress/1604149/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Eavan\nBeige & Black Polyester Georgette Maxi Dress\nRs. 2,999Rs. 1,349(55% off)\nSizes: S, M, L, XL",http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/image/style/properties/958048/Eavan-Beige--Black-Maxi-Dress_1_f1e20bfe7806d1804ad0f300b5097dfe_mini.jpg",Eavan Beige & Black Polyester Georgette Maxi Dress,http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,Eavan,http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,Beige & Black Polyester Georgette Maxi Dress,http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,"Rs. 2,999",http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,"Rs. 1,349",http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,(55% off),http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/dresses/eavan/eavan-beige--black-polyester-georgette-maxi-dress/958048/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"FOREVER 21\nWomen Cream-Coloured Tiered High-Low Top\nRs. 1,539\nSizes: S, M, L",http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1536376/2016/10/18/11476771201595-FOREVER-21-Women-Cream-Solid-Regular-Top-1121476771201410-1_mini.jpg",FOREVER 21 Women Cream-Coloured Tiered High-Low Top,http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,FOREVER 21,http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,Women Cream-Coloured Tiered High-Low Top,http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,,,"Rs. 1,539",http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,,,"Sizes: S, M, L",http://www.myntra.com/tops/forever-21/forever-21-women-cream-coloured-tiered-high-low-top/1536376/buy?src=search,S; M; L
http://www.myntra.com/women-western-wear-menu,"FabAlley\nWomen Royal Blue Top\nRs. 850Rs. 680(20% off)\nSizes: S, M, L",http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/images/style/properties/FabAlley-Women-Tops_b822074675453c541ff8b94557e02685_images_mini.jpg",FabAlley Women Royal Blue Top,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,FabAlley,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,Women Royal Blue Top,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,Rs. 850,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,Rs. 680,http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,(20% off),http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,"Sizes: S, M, L",http://www.myntra.com/tops/faballey/faballey-women-royal-blue-top/559764/buy?src=search,S; M; L
http://www.myntra.com/women-western-wear-menu,"U&F\nRed Top with Crochet Detail\nRs. 1,299Rs. 389(70% off)\nSizes: S, M, L, XL",http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1094415/2015/12/11/11449833908154-UF-Red-Crochet-Tunic-3391449833907577-1_mini.jpg",U&F Red Top with Crochet Detail,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,U&F,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,Red Top with Crochet Detail,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,"Rs. 1,299",http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,Rs. 389,http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,(70% off),http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/tops/uf/uf-red-top-with-crochet-detail/1094415/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Moda Rapido\nWomen Burgundy Solid Regular Top\nRs. 649\nSizes: S, M, L, XL",http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1580246/2016/10/18/11476794225226-Moda-Rapido-Women-Tops-801476794224979-1_mini.jpg",Moda Rapido Women Burgundy Solid Regular Top,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,Moda Rapido,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,Women Burgundy Solid Regular Top,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,,,Rs. 649,http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,,,"Sizes: S, M, L, XL",http://www.myntra.com/tops/moda-rapido/moda-rapido-women-burgundy-solid-regular-top/1580246/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Roadster\nWomen Beige & Black Cardigan\nRs. 1,499Rs. 1,049(30% off)\nSizes: S, M, L, XL",http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1321276/2016/9/17/11474087241707-Roadster-Women-Khaki--Sweater-5451474087241474-1_mini.jpg",Roadster Women Beige & Black Cardigan,http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,Roadster,http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,Women Beige & Black Cardigan,http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,"Rs. 1,499",http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,"Rs. 1,049",http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,(30% off),http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/sweaters/roadster/roadster-women-beige--black-cardigan/1321276/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Bitterlime\nPack of 2 Skinny Jeggings\nRs. 1,999Rs. 899(55% off)\nSizes: 28, 30, 32, 34, 36, 38",http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1409593/2016/6/25/11466829168831-Bitterlime-Pack-of-2-Skinny-Jeggings-4511466829168592-1_mini.jpg",Bitterlime Pack of 2 Skinny Jeggings,http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,Bitterlime,http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,Pack of 2 Skinny Jeggings,http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,"Rs. 1,999",http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,Rs. 899,http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,(55% off),http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,"Sizes: 28, 30, 32, 34, 36, 38",http://www.myntra.com/jeggings/bitterlime/bitterlime-pack-of-2-skinny-jeggings/1409593/buy?src=search,28; 30; 32; 34; 36; 38
http://www.myntra.com/women-western-wear-menu,"Roadster\nBlue Denim Slim Shirt\nRs. 1,299Rs. 909(30% off)\nSizes: XS, M, L, XL",http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1304769/2016/8/9/11470725063632-Roadster-Blue-Denim-Slim-Shirt-9731470725063320-1_mini.jpg",Roadster Blue Denim Slim Shirt,http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,Roadster,http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,Blue Denim Slim Shirt,http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,"Rs. 1,299",http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,Rs. 909,http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,(30% off),http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,"Sizes: XS, M, L, XL",http://www.myntra.com/shirts/roadster/roadster-blue-denim-slim-shirt/1304769/buy?src=search,XS; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Roadster\nWomen Navy Regular Fit Printed Casual Shirt\nRs. 1,399Rs. 979(30% off)\nSizes: S, M, L, XL",http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1463896/2016/8/31/11472637652098-Roadster-Women-Navy-Blue-Regular-Fit-Printed-Casual-Shirt-1301472637651878-1_mini.jpg",Roadster Women Navy Regular Fit Printed Casual Shirt,http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,Roadster,http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,Women Navy Regular Fit Printed Casual Shirt,http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,"Rs. 1,399",http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,Rs. 979,http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,(30% off),http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/shirts/roadster/roadster-women-navy-regular-fit-printed-casual-shirt/1463896/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Mast & Harbour\nBlack Skinny Fit Jeans\nRs. 1,699Rs. 1,189(30% off)\nSizes: 26, 28, 30, 32, 34, 36",http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1275871/2016/8/11/11470912987277-Mast--Harbour-Black-Skinny-Fit-Jeans-9931470912987089-1_mini.jpg",Mast & Harbour Black Skinny Fit Jeans,http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,Mast & Harbour,http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,Black Skinny Fit Jeans,http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,"Rs. 1,699",http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,"Rs. 1,189",http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,(30% off),http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,"Sizes: 26, 28, 30, 32, 34, 36",http://www.myntra.com/jeans/mast--harbour/mast--harbour-black-skinny-fit-jeans/1275871/buy?src=search,26; 28; 30; 32; 34; 36
http://www.myntra.com/women-western-wear-menu,"MANGO\nWhite Low-Rise Skinny Jeans\nRs. 1,790\nSizes: 24, 25, 26, 28, 29, 32",http://www.myntra.com/jeans/mango/mango-white-low-rise-skinny-jeans/1385677/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1385677/2016/6/18/11466229835544-MANGO-Women-Jeans-441466229835332-1_mini.jpg",MANGO White Low-Rise Skinny Jeans,http://www.myntra.com/jeans/mango/mango-white-low-rise-skinny-jeans/1385677/buy?src=search,MANGO,http://www.myntra.com/jeans/mango/mango-white-low-rise-skinny-jeans/1385677/buy?src=search,White Low-Rise Skinny Jeans,http://www.myntra.com/jeans/mango/mango-white-low-rise-skinny-jeans/1385677/buy?src=search,,,"Rs. 1,790",http://www.myntra.com/jeans/mango/mango-white-low-rise-skinny-jeans/1385677/buy?src=search,,,"Sizes: 24, 25, 26, 28, 29, 32",http://www.myntra.com/jeans/mango/mango-white-low-rise-skinny-jeans/1385677/buy?src=search,24; 25; 26; 28; 29; 32
http://www.myntra.com/women-western-wear-menu,"Popnetic\nBlack Top\nRs. 849Rs. 339(60% off)\nSizes: S, M, L, XL",http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1049824/2015/10/28/11446033608646-Popnetic-Women-Tops-9541446033608248-1_mini.jpg",Popnetic Black Top,http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,Popnetic,http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,Black Top,http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,Rs. 849,http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,Rs. 339,http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,(60% off),http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/tops/popnetic/popnetic-black-top/1049824/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Athena\nBlack & Red Polyester Georgette Maxi Dress\nRs. 1,695Rs. 847(50% off)\nSizes: XS, S, M, L, XL, XXL",http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/image/style/properties/694183/Athena-Black--Red-Maxi-Dress_1_a8cb66ca79115e7736dfa23665768ce1_mini.jpg",Athena Black & Red Polyester Georgette Maxi Dress,http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,Athena,http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,Black & Red Polyester Georgette Maxi Dress,http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,"Rs. 1,695",http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,Rs. 847,http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,(50% off),http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,"Sizes: XS, S, M, L, XL, XXL",http://www.myntra.com/dresses/athena/athena-black--red-polyester-georgette-maxi-dress/694183/buy?src=search,XS; S; M; L; XL; XXL
http://www.myntra.com/women-western-wear-menu,"FabAlley\nBrown Polka Dot Printed Shirt\nRs. 1,200Rs. 960(20% off)\nSizes: S, M, L",http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/images/style/properties/FabAlley-Women-Tops_e23adff15b06bdba40bc80c3dcffabe3_images_mini.jpg",FabAlley Brown Polka Dot Printed Shirt,http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,FabAlley,http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,Brown Polka Dot Printed Shirt,http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,"Rs. 1,200",http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,Rs. 960,http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,(20% off),http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,"Sizes: S, M, L",http://www.myntra.com/shirts/faballey/faballey-brown-polka-dot-printed-shirt/435324/buy?src=search,S; M; L
http://www.myntra.com/women-western-wear-menu,"Roadster\nWomen Red Checked Shirt Dress\nRs. 1,799Rs. 1,169(35% off)\nSizes: S, M, L, XL",http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1475753/2016/8/31/11472644961098-Roadster-Women-Red-Checked-Shirt-Dress-1951472644960799-1_mini.jpg",Roadster Women Red Checked Shirt Dress,http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,Roadster,http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,Women Red Checked Shirt Dress,http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,"Rs. 1,799",http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,"Rs. 1,169",http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,(35% off),http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/dresses/roadster/roadster-women-red-checked-shirt-dress/1475753/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"499\nWomen Black Blazer\nRs. 698Rs. 349(50% off)\nSizes: S, M, L, XL",http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/images/style/properties/499-Women-Blazers_d3be00cfb030f2ff95d71566cc85074b_images_mini.jpg",499 Women Black Blazer,http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,499,http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,Women Black Blazer,http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,Rs. 698,http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,Rs. 349,http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,(50% off),http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,"Sizes: S, M, L, XL",http://www.myntra.com/blazers/499/499-women-black-blazer/610870/buy?src=search,S; M; L; XL
http://www.myntra.com/women-western-wear-menu,"Belle Fille\nWhite & Blue Printed Maxi Dress\nRs. 1,899Rs. 949(50% off)\nSizes: S, M, L, XL, XXL",http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/744338/2015/10/5/11444021253490-Belle-Fille-White--Blue-Printed-Maxi-Dress-7921444021253251-1_mini.jpg",Belle Fille White & Blue Printed Maxi Dress,http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,Belle Fille,http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,White & Blue Printed Maxi Dress,http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,"Rs. 1,899",http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,Rs. 949,http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,(50% off),http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,"Sizes: S, M, L, XL, XXL",http://www.myntra.com/dresses/belle-fille/belle-fille-white--blue-printed-maxi-dress/744338/buy?src=search,S; M; L; XL; XXL
http://www.myntra.com/women-western-wear-menu,"Castle\nWomen Black Skinny Fit Jeggings\nRs. 1,099Rs. 659(40% off)\nSizes: 28, 30, 32, 34, 36, 38",http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/image/style/properties/711475/Castle-Women-Jeggings_1_c45b7c07b6ddd0039e5a14684f5a87ce_mini.jpg",Castle Women Black Skinny Fit Jeggings,http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,Castle,http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,Women Black Skinny Fit Jeggings,http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,"Rs. 1,099",http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,Rs. 659,http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,(40% off),http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,"Sizes: 28, 30, 32, 34, 36, 38",http://www.myntra.com/jeggings/castle/castle-women-black-skinny-fit-jeggings/711475/buy?src=search,28; 30; 32; 34; 36; 38
http://www.myntra.com/women-western-wear-menu,"Tokyo Talkies\nBlack Washed Skinny Jeans\nRs. 2,349Rs. 822(65% off)\nSizes: 26, 28, 30, 32, 34",http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1381625/2016/8/1/11470036253986-Tokyo-Talkies-Women-Jeans-9451470036253769-1_mini.jpg",Tokyo Talkies Black Washed Skinny Jeans,http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,Tokyo Talkies,http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,Black Washed Skinny Jeans,http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,"Rs. 2,349",http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,Rs. 822,http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,(65% off),http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,"Sizes: 26, 28, 30, 32, 34",http://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-black-washed-skinny-jeans/1381625/buy?src=search,26; 28; 30; 32; 34
